0.306564623	1.82	0.000944687
0.311044545	1.82	0.00104533
0.315524467	1.82	0.00104113
0.320004389	1.82	0.00103694
0.324484311	1.82	0.00108097
0.329086412	1.82	0.00113904
0.333444155	1.82	0.00132837
0.337720444	1.82	0.00154956
0.340978569	1.82	0.00180325
0.343422163	1.82	0.00208001
0.345865756	1.82	0.00235676
0.34830935	1.82	0.00263352
0.351771108	1.82	0.00275722
0.35625103	1.82	0.00257376
0.360120054	1.82	0.00237694
0.362970913	1.82	0.00209731
0.365414507	1.82	0.00183977
0.367858101	1.82	0.00158608
0.371319859	1.82	0.00135982
0.375799781	1.82	0.00132837
0.380279703	1.82	0.00132627
0.384759625	1.82	0.00145626
0.389239547	1.82	0.00160512
0.393719468	1.82	0.00173931
0.39819939	1.82	0.0018672
0.402679312	1.82	0.00194268
0.407118508	1.82	0.00196239
0.411435524	1.82	0.00198776
0.416363438	1.82	0.00203388
0.421006266	1.82	0.00206219
0.425486188	1.82	0.00203283
0.42996611	1.82	0.00200977
0.434446032	1.82	0.00206009
0.438925954	1.82	0.00212509
0.443405876	1.82	0.00226137
0.447885798	1.82	0.0024291
0.451907546	1.82	0.0026364
0.455827478	1.82	0.00289528
0.459289236	1.82	0.00312772
0.461936462	1.82	0.00339459
0.464380056	1.82	0.00367134
0.46682365	1.82	0.0039481
0.469267244	1.82	0.00422485
0.472729002	1.82	0.00447959
0.477208924	1.82	0.00471232
0.480467049	1.82	0.00492596
0.482503377	1.82	0.00520502
0.484539705	1.82	0.00549331
0.486576033	1.82	0.00577006
0.488612361	1.82	0.00605835
0.491055955	1.82	0.00634828
0.494110447	1.82	0.00660033
0.497368572	1.82	0.00686122
0.500423065	1.82	0.00711595
0.503070291	1.82	0.00737485
0.505513885	1.82	0.0076247
0.507957479	1.82	0.00786494
0.51019744	1.82	0.00809941
0.512233768	1.82	0.0083531
0.514270096	1.82	0.00861833
0.516306424	1.82	0.00887894
0.518342753	1.82	0.00914416
0.520989979	1.82	0.00941544
0.52465537	1.82	0.009655
0.528931659	1.82	0.00991718
0.533411581	1.82	0.01
0.537891503	1.82	0.00997903
0.542371425	1.82	0.00985533
0.546851347	1.82	0.00963519
0.551331269	1.82	0.00943601
0.555811191	1.82	0.00929763
0.559883847	1.82	0.00914108
0.56293834	1.82	0.00886049
0.565381933	1.82	0.00861256
0.567825527	1.82	0.00836271
0.569861855	1.82	0.00812824
0.571083652	1.82	0.00782842
0.571898184	1.82	0.00758626
0.572916348	1.82	0.00728068
0.573934512	1.82	0.0069751
0.574749043	1.82	0.00673294
0.575767207	1.82	0.00642736
0.576785371	1.82	0.00612177
0.577599902	1.82	0.00588538
0.578414434	1.82	0.00563745
0.579228965	1.82	0.00539529
0.580043496	1.82	0.00514737
0.580858028	1.82	0.00489944
0.581672559	1.82	0.00464575
0.58248709	1.82	0.00438629
0.583301621	1.82	0.00412684
0.584116153	1.82	0.00387314
0.584930684	1.82	0.00361945
0.585745215	1.82	0.00336576
0.586559746	1.82	0.00311207
0.587374278	1.82	0.00285838
0.588188809	1.82	0.00259316
0.58900334	1.82	0.00233947
0.590021504	1.82	0.00204926
0.591650567	1.82	0.00179172
0.593279629	1.82	0.00156109
0.595723223	1.82	0.00120362
0.597759551	1.82	0.000915334
0.599592247	1.82	0.000661643
0.601017676	1.82	0.000330377
0.605497598	1.82	0.000296831
0.60997752	1.82	0.000269575
0.613439278	1.82	0.000250356
0.7	1.82	0
0.8	1.82	0
0.9	1.82	0
1	1.82	0
1.1	1.82	0
1.2	1.82	0
1.3	1.82	0
1.4	1.82	0
1.5	1.82	0
1.6	1.82	0
1.7	1.82	0
1.8	1.82	0
1.9	1.82	0
2	1.82	0
2.1	1.82	0
2.2	1.82	0
2.3	1.82	0
2.4	1.82	0
2.5	1.82	0
