440	0
444.5802684	0.019863598
449.7252323	0.017513607
454.8701963	0.017798454
460.0151602	0.023352978
465.1601242	0.02534691
470.3050881	0.035336914
475.450052	0.024634791
480.595016	0.013454532
485.7399799	0.019863598
490.8849438	0.018154513
496.0299078	0.018510573
501.1748717	0.014736345
506.3198357	0.016445429
511.4647996	0.01801209
516.6097635	0.021857529
521.7547275	0.034533238
526.8996914	0.037951406
532.0446554	0.031043857
537.1896193	0.039589279
542.3345832	0.041868058
547.4795472	0.047636217
552.6245111	0.054187707
557.769475	0.066364933
562.914439	0.08131942
568.1313605	0.09679978
570.6059002	0.106254644
573.5941369	0.131155843
576.0107108	0.146985643
577.9335761	0.164186271
579.9863648	0.183214669
581.8572608	0.203189592
583.7281567	0.224437426
585.5656439	0.245391512
587.0022247	0.263799774
588.1715347	0.280014711
589.5747067	0.298266307
591.2702061	0.320982886
592.6483215	0.341964947
593.5503606	0.360018846
594.5860352	0.37822195
595.4212566	0.396965925
596.8244286	0.419290838
598.1691351	0.443867826
599.7087265	0.468988794
601.0673534	0.491692939
602.0696191	0.511052387
603.0050671	0.530076123
604.1521045	0.548932003
605.0875525	0.566948599
606.0230005	0.585617972
606.9584485	0.604809564
607.8938964	0.624262266
608.8293444	0.643323304
609.9541093	0.663466083
610.956375	0.683496957
611.891823	0.70218498
612.9609064	0.724006324
614.3640784	0.747506233
615.7672503	0.771006142
617.1704223	0.794375496
618.5735943	0.81748374
619.9767663	0.839155878
621.3799383	0.858739136
622.9835634	0.87877001
624.4201442	0.896991765
625.8567251	0.913796065
627.9280742	0.932450517
630.2147248	0.952390625
631.937137	0.969412516
633.7746241	0.98811919
637.7502781	0.999097683
642.895242	0.988914389
646.870896	0.971147034
649.3654239	0.951694331
651.7819979	0.932931705
654.5363726	0.909046348
656.2587847	0.889400922
657.8624098	0.871141865
659.2655818	0.852994713
660.6687538	0.834455896
662.0719258	0.8164393
663.4750978	0.798553258
664.8782698	0.780406106
666.2814417	0.760953403
667.6846137	0.741109036
669.0877857	0.720481338
670.4909577	0.69985364
671.8941297	0.679225942
673.2973017	0.658598244
674.7004736	0.638362212
676.1036456	0.617995624
677.5068176	0.597237371
678.9099896	0.577393003
680.3131616	0.557287526
681.7163336	0.537443158
683.1195055	0.51681546
684.5226775	0.496709983
685.9258495	0.47673506
687.3290215	0.457543468
688.7321935	0.438874096
690.1353655	0.420074168
691.5385374	0.401274241
692.9417094	0.383127089
694.5453345	0.364233909
696.0153242	0.346553025
698.2425814	0.33142729
700.5812013	0.309102376
702.4966425	0.288922296
703.9332233	0.270588637
705.3698041	0.253224815
707.4411533	0.236439166
710.2474972	0.217818285
712.8199792	0.20061113
715.3924612	0.183351752
717.7310811	0.166275152
720.5374251	0.147810938
724.2792171	0.131982692
728.021009	0.115246778
732.230525	0.099549653
737.3754889	0.088369393
741.5850048	0.07496122
745.7945208	0.056039215
750	0.04
754.2054792	0.03
760	0.024
770	0.018
780	0.012
790	0.006
800	0.004
805	0
810	0
