1428	0.004436
1431	0.048792
1434	0.020403
1437	0.029085
1440	0.038547
1443	0.043868
1446	0.022492
1449	0.099374
1452	0.060718
1455	0.064409
1458	0.13273
1461	0.087886
1464	0.1477
1467	0.035128
1470	0.048397
1473	0.068368
1476	0.066987
1479	0.1168
1482	0.056967
1485	0.12168
1488	0.091654
1491	0.19222
1494	0.19794
1497	0.22198
1500	0.24339
1503	0.17972
1506	0.25026
1509	0.18169
1512	0.25315
1515	0.25804
1518	0.24489
1521	0.26707
1524	0.26743
1527	0.25468
1530	0.24789
1533	0.26918
1536	0.26679
1539	0.26519
1542	0.26165
1545	0.26922
1548	0.2592
1551	0.26293
1554	0.25727
1557	0.26301
1560	0.25821
1563	0.25917
1566	0.25506
1569	0.24736
1572	0.23108
1575	0.23294
1578	0.22854
1581	0.24165
1584	0.24194
1587	0.24579
1590	0.23486
1593	0.25092
1596	0.23751
1599	0.23511
1602	0.2178
1605	0.2301
1608	0.22343
1611	0.22039
1614	0.23162
1617	0.22798
1620	0.22783
1623	0.23559
1626	0.23294
1629	0.23456
1632	0.23151
1635	0.22712
1638	0.21393
1641	0.21348
1644	0.21733
1647	0.22135
1650	0.21902
1653	0.21661
1656	0.21494
1659	0.21514
1662	0.21313
1665	0.20607
1668	0.20881
1671	0.21294
1674	0.21002
1677	0.20668
1680	0.20017
1683	0.20357
1686	0.20476
1689	0.20178
1692	0.20174
1695	0.20427
1698	0.20207
1701	0.19669
1704	0.194746667
1707	0.188914
1710	0.18316
1713	0.184204
1716	0.184382
1719	0.182828
1722	0.178854
1725	0.17367
1728	0.171342
1731	0.167348
1734	0.160022
1737	0.160168
1740	0.16405
1743	0.15625
1746	0.153164
1749	0.159506
1752	0.156696
1755	0.14931
1758	0.153372
1761	0.150798
1764	0.134952
1767	0.133126
1770	0.13831
1773	0.122602
1776	0.1093326
1779	0.1009404
1782	0.0889662
1785	0.075201
1788	0.082179
1791	0.0786376
1794	0.0540574
1797	0.0399632
1800	0.031112
1803	0.0211358
1806	0.01348324
1809	0.01047796
1812	0.00696944
1815	0.0032093
1818	0.001863188
1821	0.001021884
1824	0.001190196
1827	0.000749816
1830	5.09E-06
1833	5.80E-06
1836	5.03E-06
1839	1.30E-06
1842	2.49E-06
1845	6.13E-06
1848	4.21E-06
1851	2.40E-06
1854	8.09E-07
1857	4.53E-06
1860	1.09E-05
1863	1.44E-05
1866	1.33E-05
1869	3.33E-06
1872	3.34E-10
1875	4.43E-10
1878	4.57E-05
1881	6.95E-05
1884	4.97E-05
1887	0.000113701
1890	0.00021956
1893	0.000164282
1896	0.000102114
1899	2.62E-05
1902	7.33E-07
1905	5.58E-07
1908	1.39E-05
1911	2.21E-05
1914	2.03E-05
1917	0.000189608
1920	0.00044451
1923	0.00073176
1926	0.000847556
1929	0.000620444
1932	0.001743964
1935	0.0035428
1938	0.00335854
1941	0.00472996
1944	0.00921274
1947	0.013017
1950	0.016482
1953	0.0125244
1956	0.0122226
1959	0.0192324
1962	0.024187
1965	0.028114
1968	0.0400786
1971	0.05179
1974	0.062995
1977	0.0697316
1980	0.074234
1983	0.0786686
1986	0.0821248
1989	0.0836242
1992	0.0823892
1995	0.079787
1998	0.0544094
2001	0.0329422
2004	0.0192958
2007	0.0244766
2010	0.039071
2013	0.0313532
2016	0.0298142
2019	0.0406328
2022	0.055655
2025	0.072779
2028	0.0791876
2031	0.0857296
2034	0.0925384
2037	0.0922224
2040	0.088344
2043	0.0891192
2046	0.0850872
2049	0.0714408
2052	0.0617712
2055	0.05409
2058	0.0625302
2061	0.066718
2064	0.062401
2067	0.0624632
2070	0.064715
2073	0.071669
2076	0.0781496
2079	0.0836834
2082	0.0848556
2085	0.083847
2088	0.0862062
2091	0.0879074
2094	0.0882926
2097	0.0870002
2100	0.084869
2103	0.0890102
2106	0.0910808
2109	0.0890102
2112	0.0891152
2115	0.090308
2118	0.0878918
2121	0.0864854
2124	0.0870986
2127	0.0877506
2130	0.088422
2133	0.0885762
2136	0.0888212
2139	0.0892478
2142	0.0888868
2145	0.088132
2148	0.0852742
2151	0.0834084
2154	0.0835266
2157	0.0833044
2160	0.082912
2163	0.0782698
2166	0.0762952
2169	0.0796558
2172	0.0801684
2175	0.079257
2178	0.080061
2181	0.0791692
2184	0.0748858
2187	0.0752368
2190	0.077905
2193	0.0778618
2196	0.0763014
2199	0.0717066
2202	0.0712838
2205	0.072947
2208	0.0760832
2211	0.077577
2214	0.075786
2217	0.0757658
2220	0.076631
2223	0.0752924
2226	0.0744654
2229	0.0746616
2232	0.0741522
2235	0.07329
2238	0.0726
2241	0.0716942
2244	0.0703568
2247	0.0703602
2250	0.071034
2253	0.0685326
2256	0.0667206
2259	0.0662874
2262	0.0666278
2265	0.067355
2268	0.0654248
2271	0.0639722
2274	0.0634748
2277	0.0642058
2280	0.065551
2283	0.0636538
2286	0.062418
2289	0.062505
2292	0.0617616
2295	0.060603
2298	0.059157
2301	0.0582632
2304	0.0584738
2307	0.060402
2310	0.063189
2313	0.0597924
2316	0.0563202
2319	0.0526968
2322	0.0531438
2325	0.055626
2328	0.055989
2331	0.0564572
2334	0.0571358
2337	0.0525636
2340	0.045366
2343	0.0486678
2346	0.0489182
2349	0.0430658
2352	0.0434642
2355	0.046988
2358	0.0486296
2361	0.049561
2364	0.049072
2367	0.041551
2370	0.030514
2373	0.038428
2376	0.0433888
2379	0.0424432
2382	0.0374868
2385	0.030525
2388	0.0342588
2391	0.0374382
2394	0.0395088
2397	0.0416098
2400	0.043726
2403	0.037462
2406	0.0333296
2409	0.0334604
2412	0.0309256
2415	0.027058
2418	0.026638
2421	0.0276468
2424	0.0315132
2427	0.0375712
2430	0.044725
2433	0.026749
2436	0.0203972
2439	0.0372938
2442	0.0340184
2445	0.020657
2448	0.0163766
2451	0.0157574
2454	0.0224606
2457	0.0280798
2460	0.033157
2463	0.0276682
2466	0.0225342
2469	0.0181098
2472	0.0165282
2475	0.016368
2478	0.01134696
2481	0.00751648
2484	0.00606712
2487	0.00474868
2490	0.0034957
2493	0.0031171
2496	0.00369832
2499	0.00619918
2502	0.00482464
